0,id,name,url,phone,latitude,longitude,address,city,postal_code
3472,tower-cafe-san-francisco,Tower Cafe,http://www.yelp.com/biz/tower-cafe-san-francisco,4159728382,100 First Street,San Francisco,94105,37.7898192,-122.3976318
3473,miyabi-sushi-san-francisco-2,Miyabi Sushi,http://www.yelp.com/biz/miyabi-sushi-san-francisco-2,4159569556,356 Kearny St,San Francisco,94108,37.7915756,-122.4041735
3474,chipotle-mexican-grill-san-francisco-12,Chipotle Mexican Grill,http://www.yelp.com/biz/chipotle-mexican-grill-san-francisco-12,4155904199,211 Sutter St,San Francisco,94108,37.7896278928562,-122.404050590017
3475,l-and-l-hawaiian-barbecue-san-francisco,L&L Hawaiian Barbecue,http://www.yelp.com/biz/l-and-l-hawaiian-barbecue-san-francisco,4159562888,312 Kearny St,San Francisco,94108,37.7910582,-122.4039107
3476,lees-deli-san-francisco-10,Lee's Deli,http://www.yelp.com/biz/lees-deli-san-francisco-10,4157779352,525 Market St,San Francisco,94105,37.7903907,-122.3991772
3477,mcdonalds-san-francisco-10,McDonald's,http://www.yelp.com/biz/mcdonalds-san-francisco-10,4156180405,575 Market St,San Francisco,94105,37.7896083,-122.4004987
3478,briazz-catering-san-francisco,Briazz Catering,http://www.yelp.com/biz/briazz-catering-san-francisco,4152822869,525 Market Street,San Francisco,94105,37.790358,-122.3992305
3479,briazz-a-sandwich-cafe-san-francisco-2,Briazz-A Sandwich Cafe,http://www.yelp.com/biz/briazz-a-sandwich-cafe-san-francisco-2,4159565646,250 Montgomery St,San Francisco,94104,37.7917239,-122.402461
3480,roots-restaurant-san-francisco,Roots Restaurant,http://www.yelp.com/biz/roots-restaurant-san-francisco,4156590349,466 Bush St,San Francisco,94108,37.7907186,-122.4051967
3481,banana-house-san-francisco,Banana House,http://www.yelp.com/biz/banana-house-san-francisco,4159819090,321 Kearny St,San Francisco,94108,37.7911348,-122.4041904
3482,subway-san-francisco-14,Subway,http://www.yelp.com/biz/subway-san-francisco-14,4153912824,388 Market St,San Francisco,94111,37.7919870235259,-122.39815653553
3483,murphys-deli-san-francisco,Murphy's Deli,http://www.yelp.com/biz/murphys-deli-san-francisco,4159789681,560 Mission St,San Francisco,94105,37.7886701,-122.3993098
3484,julies-kitchen-san-francisco-3,Julie's Kitchen,http://www.yelp.com/biz/julies-kitchen-san-francisco-3,4159789747,50 Fremont St,San Francisco,94105,37.790671,-122.3970782
3485,tandoori-chicken-mobile-san-francisco,Tandoori Chicken Mobile,http://www.yelp.com/biz/tandoori-chicken-mobile-san-francisco,,450 Mission St,San Francisco,94105,37.7902183532715,-122.397277832031
3486,mcdonalds-san-francisco-27,McDonald's,http://www.yelp.com/biz/mcdonalds-san-francisco-27,4155432595,609 Market St,San Francisco,94105,37.7889357,-122.4015599
3487,lees-kitchen-san-francisco,Lee's Kitchen,http://www.yelp.com/biz/lees-kitchen-san-francisco,4157883788,380 Bush St,San Francisco,94104,37.7908778,-122.4037703
3488,cafe-madeleine-san-francisco,Cafe Madeleine,http://www.yelp.com/biz/cafe-madeleine-san-francisco,4153623332,300 California St,San Francisco,94104,37.7933724,-122.4003549
3489,subway-san-francisco-21,Subway,http://www.yelp.com/biz/subway-san-francisco-21,4153481709,30 2nd St,San Francisco,94104,37.7889707,-122.4009607
3490,lees-deli-san-francisco-18,Lee's Deli,http://www.yelp.com/biz/lees-deli-san-francisco-18,,615 Market St,San Francisco,94104,37.7890151,-122.4017348
3491,kimis-pizza-san-francisco,Kimi's Pizza,http://www.yelp.com/biz/kimis-pizza-san-francisco,4159561044,308 Kearny Street,San Francisco,94108,37.7908987,-122.4041208
3492,subway-san-francisco-6,Subway,http://www.yelp.com/biz/subway-san-francisco-6,4153481709,30 2nd St,San Francisco,94105,37.7889707,-122.4009607
3493,hecho-san-francisco,Hecho,http://www.yelp.com/biz/hecho-san-francisco,4158356400,185 Sutter St,San Francisco,94108,37.7898251,-122.4034144
3494,sushi-umi-san-francisco-2,Sushi Umi,http://www.yelp.com/biz/sushi-umi-san-francisco-2,4158349898,132 Bush St,San Francisco,94104,37.7913761,-122.4001547
3495,stanleys-steamers-san-francisco-3,Stanley's Steamers,http://www.yelp.com/biz/stanleys-steamers-san-francisco-3,4159743600,Geary & Grant,San Francisco,94108,37.787772,-122.4051073
3496,subway-san-francisco-59,Subway,http://www.yelp.com/biz/subway-san-francisco-59,4157786388,50 Fremont St,San Francisco,94105,37.7906009,-122.3971221
3497,french-baguette-san-francisco,French Baguette,http://www.yelp.com/biz/french-baguette-san-francisco,4153999825,100 Bush St,San Francisco,94104,37.7914227,-122.3998905
3498,tadich-grill-san-francisco,Tadich Grill,http://www.yelp.com/biz/tadich-grill-san-francisco,4153911849,240 California St,San Francisco,94111,37.7932628,-122.399488
3499,bobs-steak-and-chop-house-san-francisco,Bob's Steak and Chop House,http://www.yelp.com/biz/bobs-steak-and-chop-house-san-francisco,4152733085,500 California St,San Francisco,94104,37.7930033,-122.4030721
3500,360-degrees-gourmet-burritos-san-francisco,360 Degrees Gourmet Burritos,http://www.yelp.com/biz/360-degrees-gourmet-burritos-san-francisco,4153984800,Crocker Galleria,San Francisco,94104,37.789107,-122.402848
3501,maxs-market-san-francisco,Max's Market,http://www.yelp.com/biz/maxs-market-san-francisco,4157886297,555 California St,San Francisco,94104,37.7922292497331,-122.40379843573699
3502,brasserie-s-and-p-san-francisco,Brasserie S&P,http://www.yelp.com/biz/brasserie-s-and-p-san-francisco,4159862020,Mandarin Oriental,San Francisco,94104,37.793372,-122.400835
3503,hot-dog-stand-san-francisco,Hot Dog Stand,http://www.yelp.com/biz/hot-dog-stand-san-francisco,,Geary St & Grant Ave,San Francisco,94108,37.787772,-122.4051073
3504,el-faro-san-francisco-3,El Faro,http://www.yelp.com/biz/el-faro-san-francisco-3,4154954426,82 1st St,San Francisco,94105,37.7898823,-122.3979121
3505,ana-mandar-san-francisco,Ana Mandar,http://www.yelp.com/biz/ana-mandar-san-francisco,4157716800,555 California St,San Francisco,94104,37.792456,-122.403874
3506,subway-san-francisco-62,Subway,http://www.yelp.com/biz/subway-san-francisco-62,4153911123,408 Montgomery St,San Francisco,94111,37.7929648,-122.402825
3507,bangkok-best-san-francisco,Bangkok Best,http://www.yelp.com/biz/bangkok-best-san-francisco,4153622216,301 Kearny St,San Francisco,94108,37.7908434,-122.4041515
3508,the-toaster-oven-san-francisco-4,The Toaster Oven,http://www.yelp.com/biz/the-toaster-oven-san-francisco-4,4153980300,325 California St,San Francisco,94104,37.7931788,-122.4004659
3509,takoyanen-san-francisco,Takoyanen,http://www.yelp.com/biz/takoyanen-san-francisco,4158340344,1 Ferry Bldg,San Francisco,94111,37.791869,-122.398607
3510,subway-san-francisco-15,Subway,http://www.yelp.com/biz/subway-san-francisco-15,4157786388,50 Fremont St,San Francisco,94105,37.790671,-122.3970782
3511,the-lunch-wagon-on-sansome-and-california-san-francisco,The Lunch Wagon on Sansome and California,http://www.yelp.com/biz/the-lunch-wagon-on-sansome-and-california-san-francisco,,Sansome Street and California Avenue,San Francisco,94104,37.7931163,-122.401177
3512,freshii-san-francisco,Freshii,http://www.yelp.com/biz/freshii-san-francisco,4153626262,230 Bush St,San Francisco,94104,37.7911694,-122.4010053
3513,bangkok-express-thai-cuisine-san-francisco-2,Bangkok Express Thai Cuisine,http://www.yelp.com/biz/bangkok-express-thai-cuisine-san-francisco-2,4159819333,333 Bush St,San Francisco,94104,37.791257,-122.400811
3514,leila-mediterranean-restaurant-san-francisco,Leila Mediterranean Restaurant,http://www.yelp.com/biz/leila-mediterranean-restaurant-san-francisco,4152170099,50 Post St,San Francisco,94104,37.7890474,-122.4028336
3515,subway-san-francisco-66,Subway,http://www.yelp.com/biz/subway-san-francisco-66,4154212000,425 Bush St,San Francisco,94108,37.790414,-122.404483
3516,el-faro-san-francisco,El Faro,http://www.yelp.com/biz/el-faro-san-francisco,4153911767,346 Kearny St,San Francisco,94108,37.791348,-122.4041914
3517,kamakura-restaurant-san-francisco,Kamakura Restaurant,http://www.yelp.com/biz/kamakura-restaurant-san-francisco,4153622222,77 Battery St,San Francisco,94111,37.791941,-122.399989
3518,the-sandwich-gourmet-san-francisco,The Sandwich Gourmet,http://www.yelp.com/biz/the-sandwich-gourmet-san-francisco,4153980075,530 California St,San Francisco,94104,37.7928663,-122.4032463
3519,smoking-yohnsons-san-francisco,Smoking Yohnson's,http://www.yelp.com/biz/smoking-yohnsons-san-francisco,7048675309,550 California St,San Francisco,94104,37.7928761,-122.4036424
3520,subway-san-francisco-61,Subway,http://www.yelp.com/biz/subway-san-francisco-61,4157786388,50 Fremont St,San Francisco,94105,37.790671,-122.3970782
3521,creperie-st-germain-san-francisco,Creperie St Germain,http://www.yelp.com/biz/creperie-st-germain-san-francisco,,555 California St,San Francisco,94104,37.7926343655127,-122.403584718704
3522,jack-in-the-box-san-francisco-2,Jack In The Box,http://www.yelp.com/biz/jack-in-the-box-san-francisco-2,4158827921,42 1st St,San Francisco,94105,37.7903767,-122.398557
3523,subway-san-francisco-34,Subway,http://www.yelp.com/biz/subway-san-francisco-34,4153481713,11 3rd St,San Francisco,94103,37.7872848,-122.4031276
3524,michael-mina-san-francisco-2,Michael Mina,http://www.yelp.com/biz/michael-mina-san-francisco-2,4153979222,252 California St,San Francisco,94111,37.7935015,-122.3995496
3525,barbacco-san-francisco,Barbacco,http://www.yelp.com/biz/barbacco-san-francisco,4159551919,220 California St,San Francisco,94111,37.7934218,-122.399233
3526,san-francisco-soup-company-san-francisco-10,San Francisco Soup Company,http://www.yelp.com/biz/san-francisco-soup-company-san-francisco-10,4159897687,315 California St,San Francisco,94104,37.7931962,-122.4004023
3527,san-francisco-soup-company-san-francisco-16,San Francisco Soup Company,http://www.yelp.com/biz/san-francisco-soup-company-san-francisco-16,4157817687,580 California St,San Francisco,94104,37.7928406,-122.4042553
3528,lees-deli-san-francisco-2,Lee's Deli,http://www.yelp.com/biz/lees-deli-san-francisco-2,4153719595,95 Fremont St,San Francisco,94105,37.7907877,-122.3968742
3529,amys-cafe-san-francisco-2,Amy's Cafe,http://www.yelp.com/biz/amys-cafe-san-francisco-2,4153975850,357 Kearny St,San Francisco,94108,37.79155,-122.4042878
3530,cello-kebob-and-pizza-san-francisco,Cello Kebob & Pizza,http://www.yelp.com/biz/cello-kebob-and-pizza-san-francisco,4153571122,50 Fremont St,San Francisco,94105,37.790671,-122.3970782
3531,eric-ripert-aqua-san-francisco-2,Eric Ripert@Aqua,http://www.yelp.com/biz/eric-ripert-aqua-san-francisco-2,4159569662,252 California St,San Francisco,94111,37.7935015,-122.3995496
3532,tempura-house-ii-san-francisco,Tempura House II,http://www.yelp.com/biz/tempura-house-ii-san-francisco,4152819000,171 2nd St,San Francisco,94105,37.787285,-122.3985
3533,perbacco-san-francisco,Perbacco,http://www.yelp.com/biz/perbacco-san-francisco,4159550663,230 California St,San Francisco,94111,37.793581,-122.399328
3534,fidas-cafe-san-francisco,Fida's Cafe,http://www.yelp.com/biz/fidas-cafe-san-francisco,4153622782,350 California St,San Francisco,94104,37.793387,-122.400813
3535,subway-san-francisco-67,Subway,http://www.yelp.com/biz/subway-san-francisco-67,4159864622,388 Market St,San Francisco,94111,37.7923199,-122.3981526
3536,manhattan-hub-san-francisco,Manhattan Hub,http://www.yelp.com/biz/manhattan-hub-san-francisco,4154217788,343 Sansome St,San Francisco,94104,37.7936304,-122.4012042
3537,kronos-gyros-san-francisco,Kronos Gyros,http://www.yelp.com/biz/kronos-gyros-san-francisco,,50 Beale St,San Francisco,94105,37.7922082,-122.3970199
3538,neimans-san-francisco,Neiman's,http://www.yelp.com/biz/neimans-san-francisco,4159810121,580 California St,San Francisco,94104,37.7927377,-122.4042382
3539,teriyaki-experience-san-francisco,Teriyaki Experience,http://www.yelp.com/biz/teriyaki-experience-san-francisco,4153626300,356 Kearny St,San Francisco,94108,37.79155,-122.404095
3540,good-luck-cafe-and-deli-san-francisco,Good Luck Cafe and Deli,http://www.yelp.com/biz/good-luck-cafe-and-deli-san-francisco,4157812328,621 Kearny St,San Francisco,94108,37.7938695,-122.4048194
3541,cafe-me-san-francisco-2,Cafe Me,http://www.yelp.com/biz/cafe-me-san-francisco-2,4152888628,500 Washington St,San Francisco,94111,37.7957955,-122.4018878
3542,360-degrees-gourmet-world-grill-san-francisco,360 Degrees Gourmet World Grill,http://www.yelp.com/biz/360-degrees-gourmet-world-grill-san-francisco,4159898077,359 Kearny St,San Francisco,94108,37.7915674,-122.4043504
3543,kamakura-san-francisco,Kamakura,http://www.yelp.com/biz/kamakura-san-francisco,4155465111,333 Market St,San Francisco,94105,37.7919117,-122.3976252
3544,andersen-bakery-san-francisco-5,Andersen Bakery,http://www.yelp.com/biz/andersen-bakery-san-francisco-5,4152490890,235 California St,San Francisco,94104,37.793358,-122.3992866
3545,sapphire-asian-cuisine-san-francisco,Sapphire Asian Cuisine,http://www.yelp.com/biz/sapphire-asian-cuisine-san-francisco,4158349292,475 Sacramento St,San Francisco,94111,37.7938629,-122.4006709
3546,wayfare-tavern-san-francisco-2,Wayfare Tavern,http://www.yelp.com/biz/wayfare-tavern-san-francisco-2,4157729060,558 Sacramento St,San Francisco,94111,37.7939484886016,-122.402307987213
3547,city-view-cafe-san-francisco,City View Cafe,http://www.yelp.com/biz/city-view-cafe-san-francisco,4154330115,610 California St,San Francisco,94108,37.7927242,-122.4043918
3548,bistro-burger-san-francisco-4,Bistro Burger,http://www.yelp.com/biz/bistro-burger-san-francisco-4,4159897566,Leidesdorff Alley,San Francisco,94104,37.793686,-122.4015807
3549,california-view-cafe-san-francisco,California View Cafe,http://www.yelp.com/biz/california-view-cafe-san-francisco,4154330115,610 California St,San Francisco,94108,37.7927242,-122.4043918
3550,subculture-dining-san-francisco,SubCulture Dining,http://www.yelp.com/biz/subculture-dining-san-francisco,4158168787,,San Francisco,94111,37.7959362,-122.4000032
3551,portico-restaurant-san-francisco-2,Portico Restaurant,http://www.yelp.com/biz/portico-restaurant-san-francisco-2,4157779950,245 Market St,San Francisco,94105,37.792039752738496,-122.39675045013401
3552,wexlers-san-francisco,Wexler's,http://www.yelp.com/biz/wexlers-san-francisco,4159830102,568 Sacramento St,San Francisco,94111,37.7939164,-122.4024996
3553,munchboxx-san-francisco,MunchBoxx,http://www.yelp.com/biz/munchboxx-san-francisco,4152777208,643 Clay St,San Francisco,94111,37.7945496,-122.4038789
3554,graffeats-san-francisco,Graffeats,http://www.yelp.com/biz/graffeats-san-francisco,,,San Francisco,94111,37.7959362,-122.4000032
3555,caffe-macaroni-san-francisco-4,Caffe Macaroni,http://www.yelp.com/biz/caffe-macaroni-san-francisco-4,4159569737,59 Columbus Ave,San Francisco,94133,37.7961442,-122.4044112
3556,san-francisco-soup-company-san-francisco,San Francisco Soup Company,http://www.yelp.com/biz/san-francisco-soup-company-san-francisco,4157887687,275 Battery St,San Francisco,94111,37.7939096,-122.4002744
3557,latte-express-san-francisco-5,Latte Express,http://www.yelp.com/biz/latte-express-san-francisco-5,4152968838,646 Kearny St,San Francisco,94108,37.7936585,-122.404488
3558,kung-fu-tacos-san-francisco-2,Kung Fu Tacos,http://www.yelp.com/biz/kung-fu-tacos-san-francisco-2,4155774331,Sacramento & Montgomery,San Francisco,94111,37.7938296,-122.403001
3559,machka-san-francisco,Machka,http://www.yelp.com/biz/machka-san-francisco,4153918228,584 Washington St,San Francisco,94111,37.7956612,-122.4028879
3560,lees-deli-san-francisco-21,Lee's Deli,http://www.yelp.com/biz/lees-deli-san-francisco-21,4159828280,280 Battery St,San Francisco,94111,37.79403,-122.399927
3561,chiaroscuro-san-francisco-2,Chiaroscuro,http://www.yelp.com/biz/chiaroscuro-san-francisco-2,4153626012,550 Washington St,San Francisco,94111,37.7957006,-122.4027346
3562,mangia-tutti-ristorante-san-francisco,Mangia Tutti Ristorante,http://www.yelp.com/biz/mangia-tutti-ristorante-san-francisco,4157882088,635 Clay St,San Francisco,94111,37.7945742,-122.4037494
3563,new-lun-ting-cafe-san-francisco,New Lun Ting Cafe,http://www.yelp.com/biz/new-lun-ting-cafe-san-francisco,4153625667,670 Jackson St,San Francisco,94133,37.7962203,-122.4063364
3564,blanc-et-rouge-san-francisco,Blanc et Rouge,http://www.yelp.com/biz/blanc-et-rouge-san-francisco,4153910758,Two Embarcadero Center,San Francisco,94111,37.794086,-122.4007628
3565,enjoy-vegetarian-restaurant-san-francisco-2,Enjoy Vegetarian Restaurant,http://www.yelp.com/biz/enjoy-vegetarian-restaurant-san-francisco-2,4159567868,839 Kearny St,San Francisco,94108,37.795721,-122.4052493
3566,golden-star-vietnamese-restaurant-san-francisco-2,Golden Star Vietnamese Restaurant,http://www.yelp.com/biz/golden-star-vietnamese-restaurant-san-francisco-2,4153981215,11 Walter U Lum Pl,San Francisco,94108,37.7945635,-122.4058134
3567,breaking-bread-san-francisco,Breaking Bread,http://www.yelp.com/biz/breaking-bread-san-francisco,4153181800,4 Embarcadero Ctr,San Francisco,94111,37.7950513,-122.3965536
3568,cafe-leah-2-san-francisco,Cafe Leah 2,http://www.yelp.com/biz/cafe-leah-2-san-francisco,4155435409,245 Market Street,San Francisco,94105,37.7928285,-122.3964833
3569,wildflower-cafe-san-francisco,Wildflower Cafe,http://www.yelp.com/biz/wildflower-cafe-san-francisco,4159564906,411 Sansome St,San Francisco,94111,37.7941399,-122.4014583
3570,irish-times-san-francisco-2,Irish Times,http://www.yelp.com/biz/irish-times-san-francisco-2,4152175060,500 Sacramento St,San Francisco,94111,37.7940916,-122.4016327
3571,r-and-g-lounge-san-francisco,R & G Lounge,http://www.yelp.com/biz/r-and-g-lounge-san-francisco,4159827877,631 Kearny St,San Francisco,94108,37.7940623,-122.4048692
3572,gambinos-new-york-subs-san-francisco-2,Gambinos New York Subs,http://www.yelp.com/biz/gambinos-new-york-subs-san-francisco-2,4158349120,301 Clay St,San Francisco,94111,37.7949440777282,-122.39933494514399
3573,eastern-bakery-san-francisco,Eastern Bakery,http://www.yelp.com/biz/eastern-bakery-san-francisco,4154337973,720 Grant Ave,San Francisco,94108,37.7938716,-122.4061769
3574,bocadillos-san-francisco,Bocadillos,http://www.yelp.com/biz/bocadillos-san-francisco,4159822622,710 Montgomery St,San Francisco,94111,37.7958005,-122.4032865
3575,georges-san-francisco-2,Georges,http://www.yelp.com/biz/georges-san-francisco-2,4159566900,415 Sansome St,San Francisco,94111,37.7943319,-122.401536
3576,le-petit-cafe-san-francisco,Le Petit Cafe,http://www.yelp.com/biz/le-petit-cafe-san-francisco,4159518514,1 Maritime Plaza,San Francisco,94111,37.795341,-122.3991421
3577,specialtys-cafe-and-bakery-san-francisco-3,Specialty's Cafe & Bakery,http://www.yelp.com/biz/specialtys-cafe-and-bakery-san-francisco-3,,505 Sansome St,San Francisco,94111,37.795071,-122.401823
3578,henrys-hunan-restaurant-san-francisco-4,Henry's Hunan Restaurant,http://www.yelp.com/biz/henrys-hunan-restaurant-san-francisco-4,4157882234,674 Sacramento St,San Francisco,94111,37.7937052,-122.4041427
3579,tlaloc-san-francisco,Tlaloc,http://www.yelp.com/biz/tlaloc-san-francisco,4159817800,525 Commercial St,San Francisco,94111,37.7944094,-122.4018506
3580,palio-d-asti-san-francisco-2,Palio d'Asti,http://www.yelp.com/biz/palio-d-asti-san-francisco-2,4153959800,640 Sacramento St,San Francisco,94111,37.7937644,-122.4036928
3581,il-massimo-lounge-san-francisco-2,Il Massimo Lounge,http://www.yelp.com/biz/il-massimo-lounge-san-francisco-2,4153990222,5 Embarcadero Ctr,San Francisco,94111,37.794331,-122.395811
3582,sushi-rock-san-francisco-2,Sushi Rock,http://www.yelp.com/biz/sushi-rock-san-francisco-2,4153990882,614 Pine St,San Francisco,94104,37.7917099,-122.4059475
3583,les-croissants-san-francisco,Les Croissants,http://www.yelp.com/biz/les-croissants-san-francisco,4159828855,2 California St,San Francisco,94111,37.7937198,-122.3964327
3584,hons-wun-tun-house-san-francisco,Hon's Wun Tun House,http://www.yelp.com/biz/hons-wun-tun-house-san-francisco,4154333966,648 Kearny St,San Francisco,94108,37.7942755,-122.4046412
3585,z-and-y-restaurant-san-francisco,Z & Y Restaurant,http://www.yelp.com/biz/z-and-y-restaurant-san-francisco,4159818988,655 Jackson St,San Francisco,94133,37.7960764706099,-122.406014800072
3586,tricolore-caffe-and-catering-san-francisco-2,Tricolore Caffe & Catering,http://www.yelp.com/biz/tricolore-caffe-and-catering-san-francisco-2,4153910509,590 Washington St,San Francisco,94111,37.7956272,-122.4031122
3587,gambinos-new-york-subs-san-francisco,Gambino's New York Subs,http://www.yelp.com/biz/gambinos-new-york-subs-san-francisco,4158349120,1 Embarcadero Ctr,San Francisco,94111,37.7950112,-122.3994102
3588,le-regency-san-francisco,Le Regency,http://www.yelp.com/biz/le-regency-san-francisco,4159824122,18 California St,San Francisco,94111,37.7936629,-122.3969052
3589,chung-king-restaurant-san-francisco,Chung King Restaurant,http://www.yelp.com/biz/chung-king-restaurant-san-francisco,4159863899,606 Jackson St,San Francisco,94133,37.7962338,-122.4054725
3590,mixt-greens-san-francisco-2,Mixt Greens,http://www.yelp.com/biz/mixt-greens-san-francisco-2,4152969292,475 Sansome St,San Francisco,94104,37.7943852,-122.4015896
3591,great-eastern-restaurant-san-francisco,Great Eastern Restaurant,http://www.yelp.com/biz/great-eastern-restaurant-san-francisco,4159862500,649 Jackson St,San Francisco,94133,37.7960496,-122.4059824
3592,bund-shanghai-restaurant-san-francisco-2,Bund Shanghai Restaurant,http://www.yelp.com/biz/bund-shanghai-restaurant-san-francisco-2,4159820618,640 Jackson St,San Francisco,94133,37.7961949,-122.405923
3593,san-francisco-lox-sandwich-san-francisco,San Francisco Lox Sandwich,http://www.yelp.com/biz/san-francisco-lox-sandwich-san-francisco,7075852000,Ferry Plaza Farmers Market,San Francisco,94111,37.7959362,-122.4000032
3594,anna-bakery-san-francisco,Anna Bakery,http://www.yelp.com/biz/anna-bakery-san-francisco,4159898898,715 Clay St,San Francisco,94108,37.7943719,-122.4051192
3595,new-hong-kong-menu-san-francisco,New Hong Kong Menu,http://www.yelp.com/biz/new-hong-kong-menu-san-francisco,4153913677,667 Commercial St,San Francisco,94111,37.7940373,-122.4041573
3596,villa-taverna-san-francisco,Villa Taverna,http://www.yelp.com/biz/villa-taverna-san-francisco,4159812333,27 Hotaling Pl,San Francisco,94111,37.7959892,-122.4028732
3597,buckhorn-grill-san-francisco,Buckhorn Grill,http://www.yelp.com/biz/buckhorn-grill-san-francisco,4159891071,4 Embarcadero Ctr,San Francisco,94111,37.7950513,-122.3965536
3598,il-massimo-del-panino-san-francisco,Il Massimo Del Panino,http://www.yelp.com/biz/il-massimo-del-panino-san-francisco,4158340290,441 Washington St,San Francisco,94111,37.795872,-122.4012754
3599,the-toaster-oven-san-francisco-3,The Toaster Oven,http://www.yelp.com/biz/the-toaster-oven-san-francisco-3,4154210111,3 Embarcadero Ctr,San Francisco,94111,37.794502,-122.3971803
3600,tommy-toys-cuisine-chinoise-san-francisco,Tommy Toy's Cuisine Chinoise,http://www.yelp.com/biz/tommy-toys-cuisine-chinoise-san-francisco,4153974888,655 Montgomery St,San Francisco,94111,37.795235,-122.403607
3601,cafe-prague-san-francisco-2,Cafe Prague,http://www.yelp.com/biz/cafe-prague-san-francisco-2,4156277464,424 Merchant St,San Francisco,94111,37.7954298,-122.4008393
3602,tokyo-express-restaurant-san-francisco,Tokyo Express Restaurant,http://www.yelp.com/biz/tokyo-express-restaurant-san-francisco,4159563040,660 Sacramento St,San Francisco,94111,37.7938723,-122.4040163
3603,7-pleasures-san-francisco,7 Pleasures,http://www.yelp.com/biz/7-pleasures-san-francisco,4153917362,554 Commercial St,San Francisco,94111,37.7943992,-122.4022679
3604,golden-king-vietnamese-restaurant-san-francisco,Golden King Vietnamese Restaurant,http://www.yelp.com/biz/golden-king-vietnamese-restaurant-san-francisco,4152176888,757 Clay St,San Francisco,94108,37.7942796,-122.4058248
3605,alfreds-steakhouse-san-francisco,Alfred's Steakhouse,http://www.yelp.com/biz/alfreds-steakhouse-san-francisco,4157817058,659 Merchant St,San Francisco,94111,37.794964,-122.4044377
3606,basic-soy-san-francisco,Basic Soy,http://www.yelp.com/biz/basic-soy-san-francisco,,Ferry Building Farmer's Market,San Francisco,94111,37.7959362,-122.4000032
3607,mcdonalds-san-francisco-6,McDonald's,http://www.yelp.com/biz/mcdonalds-san-francisco-6,4153976333,235 Front St,San Francisco,94111,37.793917,-122.3989878
3608,jai-yun-san-francisco-2,Jai Yun,http://www.yelp.com/biz/jai-yun-san-francisco-2,4159817438,680 Clay St,San Francisco,94111,37.794569,-122.404448
3609,thai-thai-restaurant-san-francisco,Thai Thai Restaurant,http://www.yelp.com/biz/thai-thai-restaurant-san-francisco,4154332222,653 Clay St,San Francisco,94111,37.7945336,-122.4039936
3610,the-holding-company-san-francisco,The Holding Company,http://www.yelp.com/biz/the-holding-company-san-francisco,4159860797,2 Embarcadero Ctr,San Francisco,94111,37.7950271,-122.3985005
3611,embarcadero-center-san-francisco,Embarcadero Center,http://www.yelp.com/biz/embarcadero-center-san-francisco,4157720700,1 Embarcadero Ctr,San Francisco,94111,37.7950112,-122.3994102
3612,gios-san-francisco,Gio's,http://www.yelp.com/biz/gios-san-francisco,4153620800,531 Commercial St,San Francisco,94111,37.7943948,-122.4019582
3613,sens-restaurant-san-francisco,Sens Restaurant,http://www.yelp.com/biz/sens-restaurant-san-francisco,4153620645,4 Embarcadero Ctr,San Francisco,94111,37.7950513,-122.3965536
3614,green-bar-san-francisco,Green Bar,http://www.yelp.com/biz/green-bar-san-francisco,4156939339,3 Embarcadero Ctr,San Francisco,94111,37.7946567,-122.3976086
3615,brew-tal-poodle-san-francisco,Brew-tal Poodle,http://www.yelp.com/biz/brew-tal-poodle-san-francisco,,245 Market St,San Francisco,94111,37.7928445,-122.3968934
3616,mercedes-hair-of-the-dog-cantina-san-francisco,Mercedes Hair of The Dog Cantina,http://www.yelp.com/biz/mercedes-hair-of-the-dog-cantina-san-francisco,4153918717,653 Commercial St,San Francisco,94111,37.7940226,-122.4038728
3617,lees-deli-san-francisco-8,Lee's Deli,http://www.yelp.com/biz/lees-deli-san-francisco-8,4154333222,222 Front St,San Francisco,94111,37.7938291,-122.3986182
3618,lees-deli-san-francisco-15,Lee's Deli,http://www.yelp.com/biz/lees-deli-san-francisco-15,4154335505,550 California St,San Francisco,94104,37.7928641,-122.4036424
3619,morning-brew-cafe-san-francisco,Morning Brew Cafe,http://www.yelp.com/biz/morning-brew-cafe-san-francisco,4159864206,401 Sansome St,San Francisco,94111,37.7940373,-122.4014412
3620,boudin-sourdough-bakery-and-cafe-san-francisco,Boudin Sourdough Bakery & Cafe,http://www.yelp.com/biz/boudin-sourdough-bakery-and-cafe-san-francisco,4153623330,4 Embarcadero Center,San Francisco,94111,37.7950513,-122.3965536
3621,schroeders-san-francisco,Schroeder's,http://www.yelp.com/biz/schroeders-san-francisco,4154214778,240 Front St,San Francisco,94111,37.79393676331,-122.39882282557
3622,washington-bakery-and-restaurant-san-francisco,Washington Bakery & Restaurant,http://www.yelp.com/biz/washington-bakery-and-restaurant-san-francisco,4153973232,733 Washington St,San Francisco,94108,37.7951318,-122.4060512
3623,youngs-cafe-san-francisco,Young's Cafe,http://www.yelp.com/biz/youngs-cafe-san-francisco,4153973455,601 Kearny St,San Francisco,94108,37.7936226,-122.4046423
3624,orale-orale-san-francisco,Orale Orale,http://www.yelp.com/biz/orale-orale-san-francisco,4152919772,113 Sacramento St,San Francisco,94111,37.7944863,-122.3969542
3625,paisanos-san-francisco,Paisanos,http://www.yelp.com/biz/paisanos-san-francisco,4159821294,530 Kearny Street,San Francisco,94108,37.7931792,-122.4044014
